time,mag_max,event_count,mag_mean,mag_sum,longitude_mean,latitude_mean,depth_mean,time_diff_float_mean,time_diff_float_std,depth_std,latitude_std,longitude_std,mag_scatter,weight_richter,weight_Mw
11/03/1994,2.8,1,2.8,2.8,29.542,39.597,10,2405040,544478.4906,2.516968672,0.421621717,1.292993944,0.313591314,1.00E-06,1
12/03/1994,2.9,1,2.9,2.9,29.187,41.319,10,2411460,374894.727,2.511312448,0.444445399,1.647588467,0.406028631,1.00E-06,1
13/03/1994,2.8,1,2.8,2.8,28.337,39.296,10,-20308680,205310.9633,2.505656224,0.467269081,2.002182991,0.498465947,1.00E-06,1
16/03/1994,2.8,3,2.666666667,8,29.41233333,40.40466667,10,22980,33907.96367,3.680065,0.79279905,0.420228906,0.115470054,1.00E-06,1
21/03/1994,2.8,5,2.64,13.2,28.474,39.918,8,9396,7528.81664,2.738612788,0.802153352,0.904643024,0.151657509,1.00E-06,1
22/03/1994,2.6,2,2.6,5.2,28.62,39.9405,10,60540,23164.81815,3.680065,1.09389419,1.531593288,0,1.00E-06,1
23/03/1994,2.8,4,2.75,11,27.6885,39.537,8.75,13065,15686.71094,2.5,0.798661797,0.11325046,0.057735027,1.00E-06,1
24/03/1994,2.9,13,2.669230769,34.7,28.40684615,39.46153846,8.846153846,7546.153846,18643.323,2.192645048,0.478183301,1.056777953,0.094733093,1.00E-06,1
29/03/1994,2.7,2,2.65,5.3,28.552,39.412,10,28080,5515.432893,3.680065,0.424264069,1.282691701,0.070710678,1.00E-06,1
04/04/1994,2.8,15,2.733333333,41,28.10226667,39.42066667,9.333333333,180216,679400.2579,1.759328876,0.401588394,0.867229618,0.081649658,1.00E-06,1
06/04/1994,2.8,8,2.725,21.8,27.950375,39.674,8.75,329430,915278.0795,2.314550249,0.773107274,0.632411019,0.046291005,1.00E-06,1
07/04/1994,2.9,10,2.81,28.1,28.7107,39.4452,8,269196,831482.2438,2.581988897,0.363441513,0.91273862,0.056764621,1.00E-06,1
08/04/1994,2.9,5,2.82,14.1,28.3074,39.8074,7,530112,1161052.887,2.738612788,0.647491544,0.929038643,0.083666003,1.00E-06,1
09/04/1994,2.8,3,2.733333333,8.2,28.741,39.526,8.333333333,888560,1508507.326,2.886751346,0.686943957,1.853339958,0.057735027,1.00E-06,1
10/04/1994,2.8,12,2.7,32.4,29.06016667,39.76225,8.333333333,223185,756839.4954,2.46182982,0.423086521,0.781996609,0.095346259,1.00E-06,1
13/04/1994,2.8,11,2.690909091,29.6,28.55254545,39.63818182,10,-1845474.545,6137645.751,3.680065,0.70280706,1.089916544,0.094387981,1.00E-06,1
15/04/1994,2.9,20,2.705,54.1,28.3139,39.52205,10,4395,9020.332296,3.680065,0.499866874,0.826849181,0.099868334,1.00E-06,1
16/04/1994,2.8,7,2.757142857,19.3,27.50785714,39.20742857,10,5562.857143,8941.725624,3.680065,0.186711772,0.176958026,0.078679579,1.00E-06,1
19/04/1994,2.8,12,2.675,32.1,28.41575,39.58483333,10,5830,14649.8067,3.680065,0.559618674,1.02457886,0.105528971,1.00E-06,1
22/04/1994,2.8,7,2.714285714,19,28.13442857,39.46985714,10,5571.428571,9112.656818,3.680065,0.583369359,1.021088122,0.069006556,1.00E-06,1
23/04/1994,2.8,2,2.7,5.4,29.9625,40.5735,10,63780,8485.281374,3.680065,0.219910209,0.037476659,0.141421356,1.00E-06,1
26/04/1994,2.9,12,2.666666667,32,27.96175,39.75266667,9.166666667,5570,11561.76614,1.94624736,0.875353677,1.382571131,0.226969495,1.00E-06,1
29/04/1994,2.8,3,2.533333333,7.6,26.48533333,39.48366667,8.333333333,14360,5193.495932,2.886751346,0.523628049,2.007137348,0.461880215,1.00E-06,1
30/04/1994,2.9,9,2.711111111,24.4,28.08455556,39.56277778,8.333333333,11066.66667,24783.3432,2.5,0.431741467,1.414672145,0.116666667,1.00E-06,1
04/05/1994,2.8,17,2.694117647,45.8,28.49782353,39.522,9.411764706,151789.4118,611183.0291,1.66052791,0.441106988,0.939779312,0.065865281,1.00E-06,1
07/05/1994,2.8,4,2.775,11.1,29.10325,39.9635,8.75,644610,1259973.69,2.5,0.634062825,0.954326071,0.05,1.00E-06,1
08/05/1994,2.8,6,2.733333333,16.4,28.96816667,40.08766667,7.5,431980,1039968.65,2.738612788,0.934461271,1.005791711,0.081649658,1.00E-06,1
10/05/1994,2.9,4,2.825,11.3,28.58125,39.4355,10,642075,1267399.136,3.680065,0.294107123,1.05112745,0.05,1.00E-06,1
22/05/1994,2.9,4,2.725,10.9,28.00275,40.133,8.75,16380,20242.2726,2.5,0.442811472,1.104768264,0.125830574,1.00E-06,1
23/05/1994,2.9,2,2.75,5.5,28.5375,40.0675,5,57630,48832.79431,3.680065,0.604576298,0.891661651,0.212132034,1.00E-06,1
27/05/1994,2.8,3,2.733333333,8.2,28.58966667,39.90033333,10,27960,38686.36969,3.680065,1.042618019,0.919783851,0.057735027,1.00E-06,1
06/06/1994,2.9,4,2.725,10.9,29.014,40.23875,10,664065,1311053.008,3.680065,0.744427912,1.037102052,0.125830574,1.00E-06,1
13/06/1994,2.8,8,2.7625,22.1,27.88275,39.2385,10,-1901310,5386129.963,3.680065,0.136931683,0.70429879,0.051754917,1.00E-06,1
17/06/1994,2.7,7,2.657142857,18.6,28.18871429,39.86714286,10,14614.28571,23189.04544,3.680065,0.654185863,1.276461478,0.053452248,1.00E-06,1
18/06/1994,2.8,9,2.744444444,24.7,27.93577778,39.54488889,8.888888889,8573.333333,16536.10897,2.204792759,0.611477809,0.697599774,0.052704628,1.00E-06,1
21/06/1994,2.8,4,2.775,11.1,28.18225,39.503,10,21225,18915.16059,3.680065,0.767939234,1.29027242,0.05,1.00E-06,1
27/06/1994,2.9,7,2.757142857,19.3,27.74657143,39.31157143,9.285714286,5700,3038.354818,1.889822365,0.32112036,1.465146052,0.127241802,1.00E-06,1
28/06/1994,2.9,2,2.85,5.7,28.517,40.0235,7.5,61710,1060.660172,3.535533906,1.085408909,1.004091629,0.070710678,1.00E-06,1
29/06/1994,2.9,9,2.8,25.2,28.73055556,39.53577778,10,11006.66667,14574.35419,3.680065,0.889434621,1.181026472,0.05,1.00E-06,1
01/07/1994,2.8,7,2.728571429,19.1,28.10728571,39.30585714,10,370611.4286,972875.6916,3.680065,0.218542466,0.909094735,0.048795004,1.00E-06,1
03/07/1994,2.1,1,2.1,2.1,24.77,40.132,10,2520000,962857.7394,3.680065,0.507513888,0.770473927,0.142253159,1.00E-06,1
08/07/1994,2.8,3,2.766666667,8.3,28.20433333,39.83466667,6.666666667,871020,1468169.582,2.886751346,0.857396835,1.158767592,0.057735027,1.00E-06,1
10/07/1994,2.8,3,2.7,8.1,28.87166667,39.50633333,8.333333333,860420,1466135.5,2.886751346,0.335477769,1.089194351,0.1,1.00E-06,1
12/07/1994,2.8,2,2.8,5.6,27.751,39.12,10,1305810,1844572.892,3.680065,0.025455844,0.056568542,0,1.00E-06,1
18/07/1994,2.8,7,2.785714286,19.5,28.441,39.45014286,10,7594.285714,4311.638734,3.680065,0.601095508,1.0022059,0.037796447,1.00E-06,1
19/07/1994,3.2,7,2.828571429,19.8,28.008,39.85942857,10,15368.57143,23300.31146,3.680065,0.797574418,1.537700773,0.170433621,1.00E-05,2
21/07/1994,2.9,5,2.84,14.2,27.9134,39.436,10,14328,24417.69277,3.680065,0.666664458,0.521008925,0.054772256,1.00E-06,1
23/07/1994,2.8,1,2.8,2.8,30.43,40.629,10,6300,33811.45138,5.077690704,0.759160472,0.660766014,0.338547455,1.00E-06,1
26/07/1994,2.7,1,2.7,2.7,27.587,39.068,10,107880,29909.46773,2.805011424,0.748460591,1.029054532,0.144890497,1.00E-06,1
31/07/1994,2.8,3,2.733333333,8.2,27.68433333,39.69266667,8.333333333,28480,8085.61686,2.886751346,0.89531689,0.324975897,0.057735027,1.00E-06,1
01/08/1994,2.8,6,2.7,16.2,29.09033333,40.1325,9.166666667,446650,1087629.807,2.041241452,0.753815826,0.512237705,0.126491106,1.00E-06,1
03/08/1994,2.8,2,2.7,5.4,28.557,39.464,10,1356450,1901169.718,3.680065,0.267286363,1.237436867,0.141421356,1.00E-06,1
04/08/1994,2.9,5,2.64,13.2,29.2876,40.0056,10,529884,1167792.275,3.680065,0.63844992,0.641245897,0.151657509,1.00E-06,1
06/08/1994,3.2,7,2.785714286,19.5,28.31557143,39.80057143,8.571428571,381891.4286,986066.7895,2.439750182,0.772019183,1.095167241,0.241029538,1.00E-05,2
08/08/1994,2.8,3,2.766666667,8.3,28.279,39.288,6.666666667,885920,1510291.579,2.886751346,0.337080109,1.028908159,0.057735027,1.00E-06,1
10/08/1994,2.9,1,2.9,2.9,29.503,39.664,10,2670840,964252.1581,2.308140914,0.612352848,1.636071408,0.167624275,1.00E-06,1
13/08/1994,2.8,3,2.733333333,8.2,28.405,39.228,10,-3373580,5865095.282,3.680065,0.079504717,1.36311885,0.057735027,1.00E-06,1
20/08/1994,2.8,2,2.75,5.5,28.545,40.023,10,43140,52948.15578,3.680065,0.333754401,1.434012552,0.070710678,1.00E-06,1
21/08/1994,2.7,2,2.7,5.4,27.536,39.8795,7.5,56790,35935.16662,3.535533906,1.11369318,0.169705627,0,1.00E-06,1
22/08/1994,2.9,10,2.75,27.5,28.83,39.5593,11.3,8202,13654.94929,7.902882737,0.454938592,1.052498192,0.097182532,1.00E-06,1
26/08/1994,2.8,3,2.7,8.1,29.32533333,39.634,6.666666667,13600,7712.353726,2.886751346,0.318698917,0.113376952,0.1,1.00E-06,1
29/08/1994,2.8,5,2.72,13.6,28.461,39.3854,8,19152,28026.85355,2.738612788,0.290525902,0.87466365,0.083666003,1.00E-06,1
30/08/1994,2.8,1,2.8,2.8,29.376,39.662,10,84840,23643.48908,1.369306394,0.615667121,1.086993532,0.410388741,1.00E-06,1
02/09/1994,2.6,4,2.525,10.1,29.5525,39.62625,8.75,663180,1309403.397,2.5,0.091772817,0.056900498,0.095742711,1.00E-06,1
03/09/1994,2.7,1,2.7,2.7,24.157,41.581,5,2707440,1095867.011,2.083333333,0.436084978,0.508127224,0.134473896,1.00E-06,1
10/09/1994,2.8,4,2.775,11.1,28.16975,39.5065,8.75,668790,1313748.098,2.5,0.409401596,0.844183777,0.05,1.00E-06,1
13/09/1994,2.8,7,2.685714286,18.8,29.01042857,40.15271429,10,-1076520,2865091.596,3.680065,0.795933564,0.73181028,0.069006556,1.00E-06,1
14/09/1994,2.8,1,2.8,2.8,27.667,39.067,10,62340,1445173.225,3.680065,0.632079659,0.950699639,0.104676224,1.00E-06,1
20/09/1994,2.8,1,2.8,2.8,27.564,39.124,10,63600,21594.4878,3.680065,0.546466047,0.550524536,0.200877458,1.00E-06,1
21/09/1994,2.8,8,2.7375,21.9,28.56,39.395625,10,12217.5,27374.37475,3.680065,0.299335902,0.918992305,0.051754917,1.00E-06,1
24/09/1994,2.8,12,2.691666667,32.3,28.67533333,39.8215,8.75,8065,21003.65358,2.261335084,0.707198378,0.834406739,0.090033664,1.00E-06,1
26/09/1994,2.8,9,2.733333333,24.6,27.98411111,39.37188889,10,11046.66667,18799.52925,3.680065,0.537327052,0.647963626,0.070710678,1.00E-06,1
27/09/1994,2.9,15,2.74,41.1,28.60926667,39.73753333,9.333333333,5016,10070.67936,1.759328876,0.546734705,0.875193323,0.105559733,1.00E-06,1
30/09/1994,2.9,8,2.75,22,28.09775,40.1835,8.125,14617.5,18308.10418,2.587745848,0.732072401,0.746807443,0.106904497,1.00E-06,1
01/10/1994,2.8,6,2.716666667,16.3,28.921,39.47483333,10,428110,1041450.122,3.680065,0.474107758,1.154799377,0.075277265,1.00E-06,1
04/10/1994,2.9,9,2.766666667,24.9,27.81766667,39.27844444,8.888888889,288926.6667,857380.7497,2.204792759,0.410820858,0.827150833,0.08660254,1.00E-06,1
06/10/1994,2.9,12,2.775,33.3,28.32708333,39.54575,9.583333333,215550,725995.8989,1.443375673,0.634553404,1.260788315,0.062158156,1.00E-06,1
07/10/1994,2.9,4,2.825,11.3,27.4485,40.11525,8.75,653295,1268031.609,2.5,0.980102503,1.9377173,0.05,1.00E-06,1
08/10/1994,2.9,5,2.78,13.9,27.9596,39.4556,9,514332,1135486.746,2.236067977,0.704520617,0.642285606,0.083666003,1.00E-06,1
10/10/1994,2.8,2,2.8,5.6,29.454,39.659,10,1291380,1823996.084,3.680065,0.025455844,0.062225397,0,1.00E-06,1
11/10/1994,2.8,4,2.725,10.9,28.45675,39.679,10,652260,1284572.853,3.680065,0.644274786,1.049083846,0.095742711,1.00E-06,1
15/10/1994,2.9,4,2.775,11.1,28.3365,40.05175,10,20790,21502.36266,3.680065,0.743456511,1.693081707,0.095742711,1.00E-06,1
16/10/1994,2.9,4,2.725,10.9,28.596,40.11675,10,20370,17020.86954,3.680065,0.610112216,0.769001517,0.170782513,1.00E-06,1
18/10/1994,2.8,2,2.75,5.5,28.677,39.475,10,35850,18964.60387,3.680065,0.313955411,1.124299782,0.070710678,1.00E-06,1
20/10/1994,2.9,9,2.766666667,24.9,28.78011111,39.71411111,10,9420,14134.55341,3.680065,0.496348528,1.038841596,0.122474487,1.00E-06,1
21/10/1994,2.8,7,2.728571429,19.1,28.63842857,39.45857143,7.142857143,8948.571429,16729.25923,2.672612419,0.251005881,1.122331035,0.075592895,1.00E-06,1
23/10/1994,2.9,5,2.8,14,29.2906,39.7574,8,6840,5695.577232,2.738612788,0.671401743,1.587760152,0.122474487,1.00E-06,1
24/10/1994,2.9,9,2.766666667,24.9,28.86333333,39.73966667,7.222222222,13833.33333,20027.44617,2.635231383,0.611774468,1.030542697,0.070710678,1.00E-06,1
25/10/1994,2.9,12,2.675,32.1,29.17516667,39.70683333,10,6430,13626.68638,3.680065,0.478606278,0.838131345,0.105528971,1.00E-06,1
26/10/1994,2.8,6,2.683333333,16.1,29.14566667,39.76766667,9.166666667,13150,24407.64061,2.041241452,0.3666026,0.790514685,0.075277265,1.00E-06,1
27/10/1994,2.9,8,2.7,21.6,28.8715,40.04,9.375,14107.5,18452.74718,1.767766953,0.685124389,0.921375059,0.151185789,1.00E-06,1
30/10/1994,2.9,7,2.657142857,18.6,29.418,40.15428571,10,14948.57143,22362.52477,3.680065,0.600490276,0.216968508,0.127241802,1.00E-06,1
02/11/1994,2.7,2,2.7,5.4,29.4565,39.711,7.5,1322880,1869901.456,3.535533906,0.015556349,0.050204581,0,1.00E-06,1
05/11/1994,2.8,5,2.7,13.5,28.5724,40.4778,9,540600,1166106.969,2.236067977,0.436111454,0.447931691,0.122474487,1.00E-06,1
08/11/1994,2.9,7,2.771428571,19.4,27.97542857,39.51257143,10,384360,997958.5142,3.680065,0.568025486,0.693262302,0.075592895,1.00E-06,1
12/11/1994,2.9,1,2.9,2.9,28.324,39.173,10,2693280,1209208.725,3.680065,0.208606645,0.798727697,0.219132393,1.00E-06,1
13/11/1994,2.8,1,2.8,2.8,28.013,39.278,10,-2457600,924420.787,3.680065,0.267445693,0.910832985,0.230098186,1.00E-06,1
17/11/1994,2.8,5,2.74,13.7,28.2188,39.6724,10,17064,14587.68933,3.680065,0.674764255,1.166599846,0.054772256,1.00E-06,1
25/11/1994,2.8,6,2.766666667,16.6,28.63033333,39.92283333,8.333333333,15560,24524.24433,2.581988897,0.591171859,0.839808708,0.051639778,1.00E-06,1
28/11/1994,2.8,6,2.766666667,16.6,28.31916667,39.53483333,9.166666667,10510,8729.982818,2.041241452,0.540721524,1.001140033,0.051639778,1.00E-06,1
04/12/1994,2.8,8,2.6875,21.5,28.062125,39.41375,10,320715,893815.8678,3.680065,0.558322168,0.912670874,0.064086994,1.00E-06,1
07/12/1994,2.9,4,2.775,11.1,28.0545,39.1495,10,646785,1279664.086,3.680065,0.059769,0.634251527,0.095742711,1.00E-06,1
09/12/1994,2.9,3,2.833333333,8.5,27.81766667,39.24133333,10,868180,1467189.431,3.680065,0.164451614,0.199612959,0.057735027,1.00E-06,1
16/12/1994,2.8,1,2.8,2.8,30.288,40.594,10,298860,303635.8424,3.680065,0.883163636,1.030106876,0.172915026,1.00E-06,1
21/12/1994,2.8,1,2.8,2.8,29.575,39.678,10,85980,54591.15202,0.555555556,0.321736351,0.894729789,0.105555556,1.00E-06,1
28/12/1994,2.7,1,2.7,2.7,27.702,39.274,10,95520,41311.29048,2.963406901,0.939651267,1.243443639,0.129232151,1.00E-06,1
12/01/1995,2.7,1,2.7,2.7,28.144,40.81,10,-27810540,9943456.123,3.680065,0.863109477,0.086362085,0.145154948,1.00E-06,1
20/01/1995,2.6,1,2.6,2.6,29.129,40.01,10,92640,43170.47752,3.680065,0.453767371,1.582529666,0.270363503,1.00E-06,1
23/01/1995,2.8,3,2.666666667,8,28.693,40.12133333,6.666666667,23460,25868.76881,2.886751346,0.882769128,0.668679295,0.115470054,1.00E-06,1
24/01/1995,2.8,1,2.8,2.8,29.854,40.294,5,63600,22298.30071,2.779681883,0.503279444,0.626638785,0.191365648,1.00E-06,1
27/01/1995,2.8,1,2.8,2.8,27.822,40.54,10,39540,35478.87614,2.734370122,0.686599892,0.497140734,0.168118655,1.00E-06,1
28/01/1995,2.8,3,2.633333333,7.9,27.56533333,40.08133333,8.333333333,46600,58276.66085,2.886751346,0.772858547,0.634949867,0.152752523,1.00E-06,1
30/01/1995,2.8,3,2.733333333,8.2,27.57266667,39.68166667,6.666666667,25180,19707.63304,2.886751346,0.925696675,0.664982957,0.057735027,1.00E-06,1
31/01/1995,2.8,2,2.75,5.5,27.5105,39.136,7.5,41970,54602.78564,3.535533906,0.008485281,0.024748737,0.070710678,1.00E-06,1
04/02/1995,2.7,6,2.666666667,16,28.32116667,39.35916667,9.166666667,446810,1081127.213,2.041241452,0.669529511,1.115262376,0.051639778,1.00E-06,1
15/02/1995,2.8,5,2.72,13.6,29.0056,39.6256,10,16428,23563.32999,3.680065,0.651228301,1.48162691,0.04472136,1.00E-06,1
19/02/1995,2.8,6,2.65,15.9,28.28133333,39.33833333,10,13180,18758.60123,3.680065,0.245187819,0.625494897,0.137840488,1.00E-06,1
20/02/1995,2.7,3,2.633333333,7.9,27.049,39.351,10,46260,41695.59689,3.680065,0.412258414,2.665468252,0.057735027,1.00E-06,1
21/02/1995,2.8,10,2.71,27.1,27.9603,39.6691,9,8088,10043.89566,2.108185107,0.698710153,0.759543876,0.073786479,1.00E-06,1
12/03/1995,2.7,1,2.7,2.7,28.128,40.835,10,2376840,562931.0289,2.669223287,0.425278401,0.423308408,0.150058239,1.00E-06,1
15/03/1995,2.9,1,2.9,2.9,27.879,40.815,10,1605120,157235.0616,2.344356805,0.549225685,0.527955393,0.100264062,1.00E-06,1
16/03/1995,2.8,5,2.68,13.4,27.9746,39.6148,9,20100,22003.07251,2.236067977,0.590541446,0.562837721,0.083666003,1.00E-06,1
17/03/1995,2.8,5,2.7,13.5,28.4656,40.0858,10,17448,13108.55141,3.680065,0.7682195,0.659517475,0.070710678,1.00E-06,1
19/03/1995,2.8,7,2.714285714,19,28.02757143,39.68342857,10,9240,8803.522022,3.680065,0.890955079,0.823856755,0.069006556,1.00E-06,1
20/03/1995,2.7,1,2.7,2.7,29.634,39.461,10,72180,19090.33585,3.680065,0.894180596,0.713980172,0.103739398,1.00E-06,1
21/03/1995,2.9,1,2.9,2.9,29.063,40.321,10,62340,29377.14967,3.680065,0.897406113,0.604103589,0.138472239,1.00E-06,1
23/03/1995,2.8,2,2.7,5.4,29.0995,39.7265,7.5,55530,26686.20992,3.535533906,0.341532575,0.262336616,0.141421356,1.00E-06,1
24/03/1995,2.8,1,2.8,2.8,28.798,40.399,5,51300,22215.24675,2.987642044,0.579710253,1.020819457,0.145512002,1.00E-06,1
26/03/1995,3.3,11,2.836363636,31.2,28.41281818,39.99090909,9.090909091,8269.090909,11291.03136,2.022599587,0.719556315,0.666488682,0.24196168,1.00E-05,2
30/03/1995,2.8,5,2.7,13.5,27.8448,39.7342,8,40332,67643.25332,2.738612788,0.818902436,0.337647301,0.070710678,1.00E-06,1
31/03/1995,2.8,1,2.8,2.8,29.224,40.186,5,91800,552008.0392,1.825741858,0.886004722,0.436913197,0.047140452,1.00E-06,1
02/04/1995,2.8,3,2.8,8.4,28.37333333,40.218,10,895820,1520737.611,3.680065,1.020209292,0.635444988,0,1.00E-06,1
19/04/1995,2.8,7,2.7,18.9,28.38928571,39.73428571,10,16937.14286,28177.19747,3.680065,0.78998053,0.741241012,0.081649658,1.00E-06,1
21/04/1995,2.9,5,2.78,13.9,28.4948,40.3958,8,12828,9830.336719,2.738612788,0.720061595,0.912382705,0.083666003,1.00E-06,1
02/07/1995,2.5,1,2.5,2.5,30.069,39.836,10,2631780,1749928.037,3.299831646,0.91742905,0.850186329,0.09030941,1.00E-06,1
04/07/1995,2.7,2,2.65,5.3,28.1925,39.807,7.5,1289700,1790903.487,3.535533906,0.930552524,0.854892098,0.070710678,1.00E-06,1
11/08/1995,2.8,2,2.75,5.5,27.312,39.2045,10,7806840,11019580.36,3.680065,0.074246212,0.483661038,0.070710678,1.00E-06,1
01/09/1995,2.7,2,2.65,5.3,28.7985,39.9025,7.5,1337820,1832905.63,3.535533906,0.246780267,1.055710424,0.070710678,1.00E-06,1
11/09/1995,2.7,2,2.65,5.3,28.094,39.7295,10,1339260,1873125.863,3.680065,0.922774349,0.947523087,0.070710678,1.00E-06,1
15/09/1995,2.7,3,2.7,8.1,28.70333333,39.80666667,10,28340,30088.50943,3.680065,0.338367158,1.255789128,0,1.00E-06,1
16/09/1995,2.9,2,2.8,5.6,28.743,39.723,10,45030,28298.41338,3.680065,0.007071068,0.977221572,0.141421356,1.00E-06,1
20/09/1995,2.8,1,2.8,2.8,29.039,41.245,10,40740,33160.5857,1.443375673,0.698972813,0.530173453,0.368658431,1.00E-06,1
01/10/1995,2.6,1,2.6,2.6,28.021,40.295,10,2554080,1151825.965,2.272727273,0.698910832,0.906038211,0.390059046,1.00E-06,1
24/10/1995,2.6,1,2.6,2.6,24.109,40.093,5,850140,497888.0268,2.553441154,0.780095914,2.985051277,0.954594155,1.00E-06,1
25/10/1995,2.8,1,2.8,2.8,24.334,39.754,5,100020,398539.524,2.749859705,0.748668946,2.928836288,0.989949494,1.00E-06,1
01/11/1995,2.6,3,2.533333333,7.6,29.23366667,40.12533333,10,892560,1511699.481,3.680065,0.597481659,0.358951714,0.115470054,1.00E-06,1
11/11/1995,2.9,5,2.72,13.6,27.7886,39.677,7,539676,1176564.138,2.738612788,0.698864436,0.345382107,0.109544512,1.00E-06,1
12/11/1995,2.9,3,2.733333333,8.2,28.91166667,40.04033333,10,912460,1556489.889,3.680065,0.359903228,0.55464433,0.152752523,1.00E-06,1
13/11/1995,2.8,7,2.671428571,18.7,28.52457143,39.54057143,10,-345025.7143,920606.087,3.680065,0.482642676,1.025285953,0.075592895,1.00E-06,1
16/11/1995,2.8,4,2.65,10.6,29.3665,39.73425,8.75,16710,20074.61083,2.5,0.288774855,0.105856822,0.129099445,1.00E-06,1
17/11/1995,2.7,2,2.65,5.3,29.7295,39.325,10,46980,50232.86574,3.680065,0.332340187,0.415071681,0.070710678,1.00E-06,1
19/11/1995,2.6,1,2.6,2.6,29.492,39.548,10,56100,46927.68568,0.833333333,0.19384671,1.630506876,0.205228475,1.00E-06,1
20/11/1995,2.9,1,2.9,2.9,26.455,39.545,10,104160,37046.41255,1.666666667,0.236372569,1.393544743,0.127614237,1.00E-06,1
21/11/1995,2.7,4,2.675,10.7,28.525,39.3695,8.75,18300,27165.13943,2.5,0.278898428,1.15658261,0.05,1.00E-06,1
22/11/1995,2.9,4,2.725,10.9,28.77,39.9375,10,22965,23393.40292,3.680065,0.631816693,0.813222807,0.125830574,1.00E-06,1
24/11/1995,2.8,5,2.68,13.4,29.0258,40.3598,6,20436,18556.81762,2.236067977,0.663783624,0.482087855,0.083666003,1.00E-06,1
25/11/1995,2.8,7,2.671428571,18.7,28.07857143,39.53114286,10,7928.571429,14893.72063,3.680065,0.708794382,0.909929275,0.075592895,1.00E-06,1
11/12/1995,2.7,5,2.68,13.4,27.6012,39.4198,10,513600,1136914.826,3.680065,0.537692012,0.085870251,0.04472136,1.00E-06,1
14/12/1995,3.2,4,2.7,10.8,29.037,39.9495,10,19290,26814.76459,3.680065,0.673405524,0.510895293,0.336650165,1.00E-05,2
17/12/1995,2.9,2,2.7,5.4,28.8275,40.5975,10,102720,79761.64492,3.680065,0.020506097,1.634123771,0.282842712,1.00E-06,1
23/12/1995,2.9,5,2.7,13.5,27.338,39.4066,10,16092,15722.82799,3.680065,0.552382386,1.105034389,0.122474487,1.00E-06,1
26/12/1995,2.6,1,2.6,2.6,27.851,39.649,10,237540,30999.85595,3.680065,0.7444728,0.324730883,0.203823703,1.00E-06,1
28/12/1995,2.7,1,2.7,2.7,27.72,39.113,10,59040,32789.27569,3.680065,0.484508088,0.165958039,0.292246749,1.00E-06,1
16/01/1996,2.7,7,2.614285714,18.3,28.66257143,39.55642857,10,9154.285714,17142.57357,3.680065,0.484078113,0.965558881,0.089973541,1.00E-06,1
17/01/1996,2.9,1,2.9,2.9,28.804,39.379,10,120660,37708.198,3.680065,0.365179905,0.734245432,0.067480156,1.00E-06,1
20/01/1996,2.7,2,2.7,5.4,27.3815,39.149,10,72750,99405.0713,3.680065,0.008485281,0.040305087,0,1.00E-06,1
23/01/1996,2.8,2,2.75,5.5,27.658,39.1,10,30060,41153.61467,3.680065,0.032526912,0.018384776,0.070710678,1.00E-06,1
24/01/1996,2.7,6,2.666666667,16,28.02716667,39.2185,9.166666667,21250,32737.86981,2.041241452,0.149202882,0.849498538,0.051639778,1.00E-06,1
25/01/1996,2.8,4,2.775,11.1,27.648,39.5765,8.75,12840,16764.17609,2.5,0.855445498,0.071967585,0.05,1.00E-06,1
27/01/1996,2.8,6,2.666666667,16,28.51166667,39.43216667,9.166666667,12550,25482.2032,2.041241452,0.317468371,1.07518941,0.081649658,1.00E-06,1
28/01/1996,2.8,7,2.657142857,18.6,28.20742857,39.94,9.285714286,16020,19364.60689,1.889822365,0.96905091,0.626035105,0.113389342,1.00E-06,1
29/01/1996,2.8,3,2.733333333,8.2,28.458,40.033,10,20260,21741.31551,3.680065,1.543283513,1.491251488,0.057735027,1.00E-06,1
31/01/1996,2.7,2,2.6,5.2,25.8465,39.497,7.5,47640,19346.44153,3.535533906,0.544472222,2.560433655,0.141421356,1.00E-06,1
02/02/1996,2.9,6,2.666666667,16,29.443,39.74883333,10,24680,57019.35671,3.680065,0.225872014,0.090948337,0.121106014,1.00E-06,1
17/02/1996,2.8,5,2.7,13.5,28.9834,40.0024,10,16956,27052.60209,3.680065,0.642772744,0.77974374,0.070710678,1.00E-06,1
18/02/1996,2.8,5,2.74,13.7,27.622,39.1196,10,18864,27302.06366,3.680065,0.038952535,0.266906351,0.089442719,1.00E-06,1
20/02/1996,2.6,1,2.6,2.6,28.053,40.434,10,48300,27655.8344,3.680065,0.501624229,0.440916569,0.080104099,1.00E-06,1
21/02/1996,2.6,2,2.6,5.2,28.4485,39.4165,10,71340,39795.96965,3.680065,0.270821897,0.398101118,0,1.00E-06,1
22/02/1996,2.9,2,2.8,5.6,27.9145,39.9775,10,43650,33983.5519,3.680065,1.09389419,0.375473701,0.141421356,1.00E-06,1
23/02/1996,2.8,1,2.8,2.8,30.043,40.774,10,81840,21829.71973,1.443375673,0.955521854,0.739487322,0.099578192,1.00E-06,1
24/02/1996,2.9,3,2.833333333,8.5,28.71966667,39.76866667,6.666666667,31760,9675.887556,2.886751346,0.817149517,1.103500944,0.057735027,1.00E-06,1
25/02/1996,2.7,2,2.65,5.3,29.0345,39.8405,7.5,38850,23376.95019,3.535533906,0.822365187,0.375473701,0.070710678,1.00E-06,1
01/03/1996,2.9,4,2.65,10.6,28.66775,40.0915,10,626760,1223552.15,3.680065,0.856049259,0.935864796,0.2081666,1.00E-06,1
